,loan_amnt,amt_difference,term,installment,grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs_cat,inq_last_6mths_cat,open_acc,pub_rec,pub_rec_cat,acc_ratio,initial_list_status,loan_status,target
208027,7000.0,eq,36,219.04,A,4.0,MORTGAGE,75000.0,Source Verified,credit_card,12.51,no,no,14.0,0.0,no,0.5,f,Fully Paid,0
208028,11200.0,eq,36,367.42,B,4.0,MORTGAGE,42000.0,Verified,credit_card,18.53,no,no,7.0,0.0,no,0.583333333333,f,Fully Paid,0
208029,16075.0,eq,60,414.79,D,4.0,MORTGAGE,70000.0,Verified,debt_consolidation,16.35,no,yes,11.0,0.0,no,0.44,f,Fully Paid,0
208030,5000.0,eq,36,161.72,B,7.0,MORTGAGE,39000.0,Not Verified,debt_consolidation,27.85,no,yes,13.0,0.0,no,0.764705882353,f,Fully Paid,0
208031,23675.0,less,60,677.79,F,1.0,MORTGAGE,62750.0,Verified,debt_consolidation,15.47,no,yes,12.0,0.0,no,0.923076923077,f,Fully Paid,0
208033,8500.0,eq,36,298.0,C,4.0,RENT,60000.0,Not Verified,other,13.82,no,yes,9.0,0.0,no,0.529411764706,f,Fully Paid,0
208034,14000.0,eq,36,487.45,C,10.0,RENT,47000.0,Not Verified,debt_consolidation,20.35,no,yes,18.0,0.0,no,0.418604651163,f,Charged Off,1
208035,4800.0,eq,36,155.25,B,5.0,RENT,68000.0,Not Verified,debt_consolidation,30.65,no,no,10.0,0.0,no,0.25641025641,f,Fully Paid,0
208036,35000.0,less,36,1295.74,D,10.0,MORTGAGE,140000.0,Verified,small_business,30.35,no,yes,16.0,0.0,no,0.340425531915,f,Fully Paid,0
208037,3000.0,eq,36,104.46,C,5.0,RENT,50000.0,Not Verified,debt_consolidation,22.98,no,no,9.0,0.0,no,0.692307692308,f,Charged Off,1
208038,16000.0,eq,36,547.55,B,4.0,MORTGAGE,84000.0,Not Verified,medical,17.16,no,yes,17.0,0.0,no,0.68,f,Fully Paid,0
208039,20000.0,eq,36,674.94,B,10.0,RENT,88800.0,Not Verified,debt_consolidation,16.86,no,yes,12.0,0.0,no,0.666666666667,f,Fully Paid,0
208041,4000.0,eq,36,127.02,A,8.0,MORTGAGE,41891.0,Verified,debt_consolidation,29.91,no,yes,17.0,0.0,no,0.586206896552,f,Fully Paid,0
208042,6000.0,eq,36,208.91,C,3.0,OWN,58700.0,Source Verified,other,20.05,no,yes,17.0,0.0,no,0.5,f,Fully Paid,0
208043,18950.0,eq,60,528.46,E,3.0,MORTGAGE,79000.0,Source Verified,medical,16.27,no,no,16.0,0.0,no,0.592592592593,f,Fully Paid,0
208044,13500.0,eq,36,436.63,B,10.0,MORTGAGE,163000.0,Not Verified,other,1.11,yes,yes,10.0,0.0,no,0.322580645161,f,Fully Paid,0
208045,12000.0,eq,36,432.45,D,8.0,RENT,72000.0,Not Verified,debt_consolidation,14.95,no,yes,13.0,0.0,no,0.722222222222,f,Charged Off,1
208046,12000.0,eq,36,368.45,A,7.0,RENT,42000.0,Not Verified,credit_card,18.4,no,no,8.0,0.0,no,0.666666666667,f,Fully Paid,0
208047,11100.0,eq,36,374.6,B,4.0,RENT,65000.0,Not Verified,debt_consolidation,9.51,no,no,7.0,0.0,no,0.7,f,Charged Off,1
208048,14000.0,eq,36,518.3,D,10.0,MORTGAGE,55000.0,Not Verified,debt_consolidation,6.76,no,no,5.0,0.0,no,0.151515151515,f,Charged Off,1
208049,12375.0,eq,36,400.24,B,9.0,RENT,75000.0,Source Verified,debt_consolidation,18.14,no,no,12.0,0.0,no,0.545454545455,f,Fully Paid,0
208050,5000.0,eq,36,158.77,A,2.0,RENT,57888.0,Not Verified,other,23.42,yes,yes,17.0,0.0,no,0.548387096774,f,Fully Paid,0
208051,12000.0,eq,36,393.67,B,4.0,MORTGAGE,60000.0,Verified,debt_consolidation,19.4,no,no,6.0,0.0,no,0.3,f,Fully Paid,0
208052,12000.0,eq,36,365.23,A,2.0,MORTGAGE,50000.0,Not Verified,debt_consolidation,11.18,no,no,14.0,0.0,no,0.518518518519,f,Charged Off,1
208053,14500.0,eq,36,460.43,A,10.0,OWN,81000.0,Source Verified,home_improvement,3.6,no,no,8.0,0.0,no,0.8,f,Charged Off,1
208054,10000.0,eq,36,363.99,D,1.0,RENT,125000.0,Verified,debt_consolidation,9.93,no,no,17.0,0.0,no,0.459459459459,f,Charged Off,1
208055,11500.0,eq,36,388.1,B,1.0,RENT,36000.0,Not Verified,debt_consolidation,21.87,no,no,9.0,0.0,no,0.9,f,Fully Paid,0
208057,5000.0,eq,36,171.11,B,10.0,RENT,46550.0,Source Verified,credit_card,21.32,no,yes,9.0,0.0,no,0.692307692308,f,Fully Paid,0
208059,15000.0,eq,36,485.14,B,10.0,MORTGAGE,60000.0,Verified,debt_consolidation,10.6,no,yes,8.0,0.0,no,0.571428571429,f,Fully Paid,0
208061,9950.0,eq,36,346.44,C,1.0,RENT,30000.0,Source Verified,credit_card,25.88,yes,yes,10.0,0.0,no,0.434782608696,f,Charged Off,1
208062,16225.0,eq,60,447.94,E,2.0,OWN,70000.0,Source Verified,debt_consolidation,18.72,no,yes,13.0,0.0,no,0.5,f,Charged Off,1
208063,11000.0,eq,36,344.2,A,9.0,MORTGAGE,110000.0,Not Verified,credit_card,13.23,no,yes,15.0,2.0,yes,0.576923076923,f,Fully Paid,0
208065,10000.0,less,36,360.38,D,3.0,RENT,54640.0,Verified,debt_consolidation,23.78,yes,yes,11.0,0.0,no,0.44,f,Charged Off,1
208066,15000.0,less,36,522.26,C,10.0,RENT,70000.0,Source Verified,debt_consolidation,21.03,no,no,8.0,0.0,no,0.615384615385,f,Fully Paid,0
208067,18950.0,eq,36,639.51,B,10.0,RENT,60500.0,Source Verified,credit_card,19.4,no,no,10.0,0.0,no,0.3125,f,Fully Paid,0
208068,12000.0,eq,36,393.67,B,6.0,RENT,35000.0,Not Verified,debt_consolidation,14.9,no,no,7.0,0.0,no,0.875,f,Fully Paid,0
208069,29700.0,eq,36,929.33,A,3.0,OWN,75000.0,Verified,small_business,11.27,yes,yes,20.0,0.0,no,0.540540540541,f,Fully Paid,0
208070,6000.0,eq,36,199.63,B,10.0,RENT,75000.0,Source Verified,debt_consolidation,17.95,no,no,13.0,0.0,no,0.541666666667,f,Fully Paid,0
208071,5975.0,eq,36,186.96,A,7.0,MORTGAGE,147000.0,Not Verified,credit_card,7.75,no,no,16.0,0.0,no,0.457142857143,f,Fully Paid,0
208072,7200.0,eq,36,252.43,C,10.0,MORTGAGE,43000.0,Not Verified,debt_consolidation,26.29,no,yes,11.0,0.0,no,0.323529411765,f,Fully Paid,0
208073,13000.0,eq,36,444.88,B,10.0,MORTGAGE,59000.0,Verified,credit_card,33.0,no,yes,17.0,0.0,no,0.425,f,Fully Paid,0
208074,6000.0,eq,36,199.63,B,7.0,RENT,60000.0,Verified,debt_consolidation,27.43,no,yes,13.0,0.0,no,0.288888888889,f,Fully Paid,0
208075,5500.0,eq,36,171.39,A,8.0,MORTGAGE,47000.0,Not Verified,debt_consolidation,22.65,no,no,11.0,0.0,no,0.52380952381,f,Fully Paid,0
208076,9500.0,eq,36,339.98,C,2.0,MORTGAGE,60000.0,Verified,medical,24.7,no,yes,23.0,0.0,no,0.547619047619,f,Fully Paid,0
208077,33725.0,less,36,1035.49,A,7.0,MORTGAGE,150000.0,Verified,renewable_energy,1.48,no,no,7.0,0.0,no,0.333333333333,f,Fully Paid,0
208079,20000.0,less,36,686.77,C,8.0,RENT,110000.0,Not Verified,debt_consolidation,18.03,no,no,23.0,0.0,no,0.766666666667,f,Fully Paid,0
208080,1500.0,eq,36,46.94,A,7.0,MORTGAGE,52000.0,Not Verified,other,9.97,yes,no,12.0,0.0,no,0.521739130435,f,Fully Paid,0
208081,15000.0,eq,60,334.58,B,10.0,MORTGAGE,190000.0,Verified,debt_consolidation,23.17,yes,no,13.0,0.0,no,0.206349206349,f,Fully Paid,0
208082,9000.0,eq,36,309.05,C,10.0,MORTGAGE,64139.0,Not Verified,home_improvement,14.62,no,yes,7.0,0.0,no,0.636363636364,f,Fully Paid,0
208083,12000.0,less,36,393.67,B,5.0,RENT,89000.0,Not Verified,credit_card,18.62,no,no,10.0,0.0,no,0.526315789474,f,Fully Paid,0
208084,16375.0,eq,60,420.2,D,3.0,MORTGAGE,85000.0,Verified,home_improvement,17.7,no,yes,9.0,0.0,no,0.642857142857,f,Fully Paid,0
208085,5325.0,eq,36,166.63,A,3.0,OWN,30000.0,Not Verified,debt_consolidation,25.28,no,no,8.0,0.0,no,0.888888888889,f,Fully Paid,0
208086,11750.0,eq,36,409.11,C,5.0,RENT,38000.0,Not Verified,debt_consolidation,22.77,no,yes,6.0,0.0,no,0.4,f,Fully Paid,0
208087,11750.0,less,36,367.67,A,4.0,RENT,65000.0,Not Verified,debt_consolidation,21.16,no,no,12.0,0.0,no,0.545454545455,f,Fully Paid,0
208088,15000.0,eq,60,395.08,D,2.0,MORTGAGE,49000.0,Verified,debt_consolidation,8.25,no,yes,10.0,0.0,no,0.5,f,Fully Paid,0
208089,18000.0,less,36,571.56,A,6.0,RENT,89033.0,Not Verified,credit_card,16.01,no,yes,17.0,0.0,no,0.772727272727,f,Fully Paid,0
208090,7500.0,less,36,253.11,B,1.0,MORTGAGE,68000.0,Not Verified,debt_consolidation,14.21,no,no,10.0,0.0,no,0.37037037037,f,Fully Paid,0
208091,16750.0,eq,60,409.92,C,10.0,MORTGAGE,42500.0,Verified,other,29.48,no,yes,9.0,0.0,no,0.45,f,Charged Off,1
208092,9000.0,less,36,285.78,A,5.0,RENT,150000.0,Not Verified,debt_consolidation,7.33,no,no,4.0,0.0,no,0.5,f,Fully Paid,0
208093,7000.0,less,36,252.26,D,10.0,RENT,89000.0,Source Verified,debt_consolidation,4.18,no,yes,5.0,0.0,no,0.5,f,Fully Paid,0
208094,8325.0,eq,36,284.9,B,1.0,RENT,24000.0,Not Verified,credit_card,15.5,no,no,10.0,0.0,no,0.526315789474,f,Fully Paid,0
208095,7600.0,eq,36,260.97,C,2.0,RENT,100400.0,Not Verified,credit_card,10.59,no,no,11.0,0.0,no,0.407407407407,f,Fully Paid,0
208096,5000.0,less,36,176.51,C,4.0,MORTGAGE,60000.0,Not Verified,debt_consolidation,7.0,no,yes,6.0,0.0,no,0.428571428571,f,Fully Paid,0
208097,15000.0,eq,36,545.99,D,5.0,MORTGAGE,65000.0,Not Verified,wedding,25.29,yes,yes,10.0,0.0,no,0.625,f,Fully Paid,0
208098,20000.0,less,36,674.94,B,10.0,RENT,80000.0,Verified,debt_consolidation,14.94,no,no,7.0,0.0,no,0.304347826087,f,Fully Paid,0
208099,12875.0,eq,36,408.83,A,6.0,OWN,75000.0,Not Verified,home_improvement,7.02,no,yes,14.0,0.0,no,0.875,f,Fully Paid,0
208100,14000.0,eq,36,444.55,A,1.0,MORTGAGE,55000.0,Verified,debt_consolidation,17.59,no,no,7.0,0.0,no,0.304347826087,f,Fully Paid,0
208101,10000.0,eq,36,317.54,A,1.0,RENT,75500.0,Not Verified,debt_consolidation,21.32,no,no,16.0,0.0,no,0.695652173913,f,Fully Paid,0
208103,12000.0,eq,36,368.45,A,3.0,MORTGAGE,35000.0,Not Verified,debt_consolidation,18.87,no,no,12.0,0.0,no,0.413793103448,f,Charged Off,1
208105,4000.0,eq,36,121.75,A,6.0,MORTGAGE,91000.0,Not Verified,major_purchase,11.18,no,no,14.0,0.0,no,0.451612903226,f,Fully Paid,0
208106,27575.0,eq,60,789.44,F,4.0,RENT,70000.0,Verified,debt_consolidation,26.43,no,no,13.0,0.0,no,0.764705882353,f,Fully Paid,0
208107,7350.0,eq,36,237.72,B,6.0,MORTGAGE,38000.0,Verified,small_business,25.61,no,no,7.0,0.0,no,0.368421052632,f,Fully Paid,0
208108,10500.0,eq,36,382.19,D,10.0,OWN,31000.0,Not Verified,debt_consolidation,17.85,no,no,7.0,0.0,no,0.318181818182,f,Fully Paid,0
208109,10000.0,eq,36,328.06,B,5.0,RENT,78000.0,Verified,small_business,1.97,no,no,5.0,0.0,no,0.217391304348,f,Fully Paid,0
208111,16000.0,eq,36,564.81,C,3.0,RENT,41000.0,Source Verified,debt_consolidation,9.97,no,yes,9.0,0.0,no,0.409090909091,f,Fully Paid,0
208112,12000.0,eq,36,388.11,B,10.0,OWN,72000.0,Not Verified,credit_card,13.93,no,no,13.0,0.0,no,0.722222222222,f,Fully Paid,0
208113,10200.0,less,36,339.38,B,10.0,MORTGAGE,47000.0,Verified,credit_card,13.2,no,no,16.0,0.0,no,0.666666666667,f,Fully Paid,0
208114,6000.0,eq,36,187.75,A,10.0,MORTGAGE,90000.0,Not Verified,car,2.77,yes,no,8.0,0.0,no,0.275862068966,f,Fully Paid,0
208115,20675.0,less,60,495.23,C,10.0,MORTGAGE,52500.0,Verified,debt_consolidation,25.58,no,no,19.0,0.0,no,0.513513513514,f,Fully Paid,0
208116,22400.0,eq,60,525.05,C,10.0,MORTGAGE,135000.0,Verified,debt_consolidation,8.21,no,no,11.0,0.0,no,0.34375,f,Fully Paid,0
208117,20000.0,eq,60,552.16,E,7.0,MORTGAGE,94000.0,Source Verified,debt_consolidation,23.87,no,yes,18.0,0.0,no,0.545454545455,f,Fully Paid,0
208119,27000.0,less,36,1044.46,F,9.0,MORTGAGE,120000.0,Verified,debt_consolidation,19.51,no,no,15.0,1.0,yes,0.326086956522,f,Fully Paid,0
208120,10000.0,less,36,328.06,B,2.0,RENT,40000.0,Not Verified,debt_consolidation,27.33,no,yes,8.0,0.0,no,0.533333333333,f,Charged Off,1
208121,14075.0,eq,36,446.93,A,10.0,OWN,36000.0,Verified,debt_consolidation,15.37,yes,no,8.0,0.0,no,0.19512195122,f,Fully Paid,0
208122,18950.0,eq,36,659.79,C,10.0,RENT,145000.0,Verified,debt_consolidation,9.5,no,yes,10.0,0.0,no,0.416666666667,f,Fully Paid,0
208123,15000.0,eq,36,540.56,D,10.0,RENT,55000.0,Source Verified,debt_consolidation,10.36,no,yes,24.0,0.0,no,0.705882352941,f,Fully Paid,0
208124,8400.0,eq,36,296.53,C,2.0,MORTGAGE,230000.0,Source Verified,home_improvement,8.4,no,yes,15.0,0.0,no,0.681818181818,f,Charged Off,1
208126,9600.0,eq,36,338.89,C,2.0,RENT,46000.0,Verified,credit_card,32.77,no,yes,12.0,0.0,no,0.631578947368,f,Fully Paid,0
208127,3600.0,less,36,109.57,A,10.0,MORTGAGE,90000.0,Verified,small_business,7.76,no,no,10.0,0.0,no,0.4,f,Fully Paid,0
208128,10000.0,eq,36,365.3,D,7.0,MORTGAGE,74000.0,Source Verified,debt_consolidation,10.02,no,yes,11.0,0.0,no,0.733333333333,f,Charged Off,1
208129,13000.0,eq,36,446.4,C,10.0,MORTGAGE,60000.0,Not Verified,debt_consolidation,15.28,yes,yes,16.0,0.0,no,0.64,f,Fully Paid,0
208130,25000.0,eq,36,782.26,A,10.0,MORTGAGE,105000.0,Not Verified,debt_consolidation,18.67,no,yes,18.0,0.0,no,0.305084745763,f,Fully Paid,0
208131,7500.0,less,36,273.0,D,4.0,RENT,55000.0,Source Verified,debt_consolidation,11.02,no,yes,9.0,1.0,yes,0.5,f,Fully Paid,0
208132,20000.0,less,36,625.81,A,9.0,MORTGAGE,140000.0,Not Verified,credit_card,15.12,no,no,12.0,0.0,no,0.375,f,Fully Paid,0
208133,13200.0,eq,36,480.47,D,1.0,MORTGAGE,100000.0,Source Verified,credit_card,9.2,yes,yes,11.0,0.0,no,0.305555555556,f,Fully Paid,0
208134,3000.0,eq,36,105.91,C,2.0,MORTGAGE,80000.0,Verified,home_improvement,21.9,no,yes,17.0,0.0,no,0.404761904762,f,Fully Paid,0
208135,11750.0,eq,36,357.62,A,4.0,MORTGAGE,51000.0,Not Verified,house,13.77,no,no,8.0,0.0,no,0.533333333333,f,Fully Paid,0
208136,11500.0,less,36,371.94,B,10.0,MORTGAGE,55000.0,Verified,car,32.79,no,no,10.0,0.0,no,0.4,f,Charged Off,1
208137,8000.0,eq,36,245.63,A,1.0,RENT,45000.0,Verified,credit_card,28.27,no,no,15.0,0.0,no,0.625,f,Fully Paid,0
208138,2400.0,eq,36,85.89,C,6.0,RENT,55000.0,Not Verified,other,1.51,no,yes,3.0,0.0,no,0.3,f,Fully Paid,0
208139,21000.0,eq,60,541.87,D,7.0,MORTGAGE,100000.0,Source Verified,debt_consolidation,12.91,no,yes,13.0,0.0,no,0.541666666667,f,Charged Off,1
208140,30750.0,less,60,865.98,F,10.0,MORTGAGE,77862.0,Verified,debt_consolidation,24.68,no,no,17.0,0.0,no,0.485714285714,f,Charged Off,1
208141,9800.0,eq,36,326.07,B,10.0,RENT,50000.0,Verified,credit_card,14.11,no,no,10.0,0.0,no,0.526315789474,f,Fully Paid,0
208142,12000.0,eq,36,423.61,C,10.0,OWN,55000.0,Not Verified,credit_card,21.77,no,yes,18.0,0.0,no,0.391304347826,f,Fully Paid,0
208143,20000.0,less,36,665.44,B,10.0,RENT,61000.0,Verified,debt_consolidation,29.41,yes,no,14.0,0.0,no,0.636363636364,f,Fully Paid,0
208144,10000.0,less,36,328.06,B,10.0,MORTGAGE,54000.0,Not Verified,debt_consolidation,19.22,no,no,14.0,0.0,no,0.358974358974,f,Fully Paid,0
208146,10000.0,eq,36,332.72,B,1.0,RENT,43000.0,Not Verified,debt_consolidation,2.68,no,no,5.0,1.0,yes,0.625,f,Fully Paid,0
208147,8325.0,eq,36,285.87,C,4.0,RENT,25000.0,Not Verified,debt_consolidation,12.24,no,yes,14.0,0.0,no,0.5,f,Fully Paid,0
208148,19200.0,eq,36,698.86,D,10.0,RENT,115000.0,Source Verified,home_improvement,1.44,yes,yes,4.0,0.0,no,0.666666666667,f,Fully Paid,0
208149,8000.0,eq,36,286.3,C,4.0,MORTGAGE,45000.0,Not Verified,debt_consolidation,9.64,no,yes,20.0,0.0,no,0.645161290323,f,Fully Paid,0
208150,4025.0,eq,36,132.05,B,6.0,MORTGAGE,17604.0,Not Verified,credit_card,21.75,no,no,9.0,0.0,no,0.428571428571,f,Charged Off,1
208151,8000.0,less,36,243.49,A,4.0,OWN,72000.0,Not Verified,car,12.45,no,no,12.0,0.0,no,0.272727272727,f,Fully Paid,0
208152,16800.0,eq,60,476.31,F,10.0,RENT,56000.0,Verified,debt_consolidation,7.52,no,yes,5.0,0.0,no,0.178571428571,f,Charged Off,1
208153,31825.0,eq,60,928.52,G,7.0,MORTGAGE,80000.0,Verified,small_business,28.38,no,yes,25.0,0.0,no,0.531914893617,f,Charged Off,1
208154,28100.0,eq,60,612.93,B,2.0,MORTGAGE,80000.0,Verified,debt_consolidation,21.93,no,no,13.0,0.0,no,0.52,f,Fully Paid,0
208155,13000.0,eq,36,432.54,B,2.0,RENT,71600.0,Source Verified,wedding,26.21,no,yes,16.0,0.0,no,0.421052631579,f,Fully Paid,0
208156,21000.0,less,36,721.11,C,10.0,RENT,89000.0,Verified,debt_consolidation,20.01,no,no,9.0,0.0,no,0.290322580645,f,Fully Paid,0
208157,7500.0,eq,36,246.04,B,1.0,MORTGAGE,39000.0,Not Verified,credit_card,20.65,no,no,12.0,0.0,no,0.413793103448,f,Fully Paid,0
208158,8500.0,eq,36,264.88,A,7.0,RENT,43000.0,Not Verified,other,33.04,no,no,13.0,0.0,no,0.590909090909,f,Fully Paid,0
208159,20000.0,less,36,665.44,B,7.0,MORTGAGE,65000.0,Verified,debt_consolidation,9.58,no,no,7.0,0.0,no,0.5,f,Fully Paid,0
208160,20000.0,eq,60,516.07,D,10.0,MORTGAGE,80000.0,Verified,home_improvement,7.46,no,no,5.0,0.0,no,0.833333333333,f,Fully Paid,0
208162,30000.0,eq,60,856.61,F,2.0,MORTGAGE,76500.0,Verified,debt_consolidation,14.57,yes,yes,12.0,0.0,no,0.292682926829,f,Fully Paid,0
208163,32400.0,less,60,867.26,E,10.0,MORTGAGE,125000.0,Verified,debt_consolidation,10.97,no,no,10.0,0.0,no,0.37037037037,f,Fully Paid,0
208164,10800.0,eq,36,370.86,C,3.0,MORTGAGE,75000.0,Not Verified,debt_consolidation,17.3,yes,yes,9.0,0.0,no,0.5625,f,Fully Paid,0
208165,10775.0,eq,36,363.63,B,1.0,MORTGAGE,55000.0,Not Verified,debt_consolidation,15.84,no,no,14.0,0.0,no,0.608695652174,f,Fully Paid,0
208166,14400.0,less,36,479.12,B,6.0,RENT,58000.0,Not Verified,credit_card,22.26,no,no,6.0,0.0,no,0.75,f,Fully Paid,0
208167,14500.0,eq,36,482.44,B,8.0,MORTGAGE,109000.0,Not Verified,credit_card,6.01,no,yes,10.0,0.0,no,0.5,f,Fully Paid,0
208168,5525.0,less,36,183.83,B,10.0,MORTGAGE,69350.0,Verified,debt_consolidation,16.61,yes,no,13.0,0.0,no,0.325,f,Fully Paid,0
208169,14000.0,less,36,438.07,A,10.0,MORTGAGE,110000.0,Source Verified,debt_consolidation,23.02,no,no,14.0,0.0,no,0.325581395349,f,Fully Paid,0
208170,20000.0,eq,60,499.96,C,1.0,MORTGAGE,75938.0,Verified,credit_card,17.27,no,yes,8.0,0.0,no,0.347826086957,f,Fully Paid,0
208171,12000.0,less,36,412.06,C,10.0,OWN,65327.0,Verified,other,17.05,no,no,7.0,0.0,no,0.466666666667,f,Fully Paid,0
208172,2000.0,eq,36,64.69,B,10.0,MORTGAGE,107000.0,Source Verified,home_improvement,12.28,no,no,10.0,0.0,no,0.454545454545,f,Fully Paid,0
208173,10000.0,eq,36,311.62,A,1.0,RENT,40000.0,Not Verified,debt_consolidation,5.34,no,yes,6.0,0.0,no,0.4,f,Fully Paid,0
208174,11500.0,eq,36,403.18,C,5.0,RENT,47840.0,Verified,debt_consolidation,13.24,no,yes,16.0,0.0,no,0.64,f,Charged Off,1
208175,10000.0,eq,36,337.47,B,2.0,MORTGAGE,59500.0,Not Verified,credit_card,19.38,no,yes,9.0,0.0,no,0.391304347826,f,Fully Paid,0
208176,9600.0,eq,36,329.65,C,2.0,RENT,46000.0,Verified,credit_card,30.78,no,no,10.0,0.0,no,0.47619047619,f,Fully Paid,0
208177,11775.0,less,36,358.38,A,6.0,MORTGAGE,48000.0,Verified,debt_consolidation,27.33,no,no,6.0,0.0,no,0.260869565217,f,Charged Off,1
208178,30000.0,less,36,952.6,A,10.0,MORTGAGE,138000.0,Verified,debt_consolidation,12.54,no,no,9.0,0.0,no,0.409090909091,f,Fully Paid,0
208179,5000.0,eq,36,161.72,B,10.0,RENT,56508.0,Verified,credit_card,12.25,no,yes,11.0,0.0,no,0.733333333333,f,Fully Paid,0
208180,15000.0,eq,36,540.56,D,9.0,MORTGAGE,75000.0,Source Verified,credit_card,17.12,yes,no,11.0,0.0,no,0.611111111111,f,Fully Paid,0
208181,13500.0,less,36,455.59,B,10.0,MORTGAGE,85500.0,Not Verified,debt_consolidation,27.66,no,no,14.0,0.0,no,0.291666666667,f,Fully Paid,0
208182,4000.0,eq,60,91.24,B,6.0,OWN,24088.0,Not Verified,other,26.2,no,yes,6.0,0.0,no,0.3,f,Charged Off,1
208183,15350.0,eq,36,549.34,C,10.0,MORTGAGE,53102.0,Verified,home_improvement,16.68,no,yes,8.0,0.0,no,0.615384615385,f,Fully Paid,0
208184,5000.0,less,36,158.77,A,6.0,MORTGAGE,90000.0,Source Verified,credit_card,25.17,no,no,14.0,0.0,no,0.291666666667,f,Fully Paid,0
208185,12000.0,eq,36,417.81,C,5.0,MORTGAGE,60000.0,Not Verified,debt_consolidation,20.21,no,yes,16.0,0.0,no,0.761904761905,f,Charged Off,1
208186,6000.0,eq,36,190.52,A,10.0,MORTGAGE,68134.0,Source Verified,debt_consolidation,13.05,no,no,8.0,0.0,no,0.666666666667,f,Fully Paid,0
208187,3000.0,eq,36,98.42,B,5.0,MORTGAGE,42000.0,Source Verified,debt_consolidation,24.34,no,yes,10.0,0.0,no,0.47619047619,f,Fully Paid,0
208188,15000.0,less,36,469.36,A,10.0,OWN,53000.0,Not Verified,home_improvement,21.78,no,no,12.0,0.0,no,0.387096774194,f,Fully Paid,0
208189,12175.0,eq,36,373.82,A,7.0,MORTGAGE,35000.0,Source Verified,credit_card,3.12,no,no,8.0,0.0,no,0.8,f,Fully Paid,0
208190,24000.0,less,60,649.29,E,8.0,MORTGAGE,110000.0,Verified,debt_consolidation,17.73,no,no,14.0,0.0,no,0.269230769231,f,Fully Paid,0
208191,1200.0,less,36,38.11,A,10.0,MORTGAGE,67000.0,Not Verified,vacation,18.05,no,yes,15.0,0.0,no,0.483870967742,f,Fully Paid,0
208192,14500.0,eq,36,511.86,C,1.0,RENT,57200.0,Not Verified,debt_consolidation,7.78,no,yes,4.0,0.0,no,0.25,f,Fully Paid,0
208193,1600.0,eq,36,54.76,B,10.0,RENT,58000.0,Not Verified,home_improvement,19.06,no,no,12.0,0.0,no,0.6,f,Fully Paid,0
208194,10350.0,eq,36,370.4,C,3.0,RENT,40000.0,Not Verified,credit_card,24.99,no,yes,15.0,1.0,yes,0.555555555556,f,Charged Off,1
208195,30000.0,eq,36,934.85,A,4.0,MORTGAGE,320000.0,Verified,credit_card,3.64,no,yes,10.0,0.0,no,0.232558139535,f,Fully Paid,0
208196,10000.0,eq,36,342.22,B,3.0,RENT,30000.0,Not Verified,debt_consolidation,12.0,no,no,7.0,0.0,no,0.7,f,Fully Paid,0
208197,6400.0,eq,36,207.0,B,7.0,MORTGAGE,45045.0,Not Verified,car,2.88,no,yes,7.0,0.0,no,0.875,f,Fully Paid,0
208199,12000.0,less,36,381.04,A,10.0,MORTGAGE,53000.0,Source Verified,debt_consolidation,14.33,no,no,6.0,0.0,no,0.285714285714,f,Fully Paid,0
208200,10000.0,eq,36,363.99,D,1.0,OWN,30000.0,Source Verified,debt_consolidation,5.36,no,yes,7.0,0.0,no,1.0,f,Charged Off,1
208201,7000.0,eq,36,245.41,C,10.0,MORTGAGE,150000.0,Not Verified,major_purchase,19.1,yes,yes,17.0,0.0,no,0.404761904762,f,Fully Paid,0
208202,7000.0,eq,36,214.93,A,3.0,MORTGAGE,33600.0,Not Verified,debt_consolidation,15.07,no,no,6.0,0.0,no,0.5,f,Fully Paid,0
208203,35000.0,eq,60,903.12,D,10.0,RENT,96000.0,Verified,debt_consolidation,24.64,no,yes,17.0,0.0,no,0.354166666667,f,Charged Off,1
208204,9450.0,less,36,338.19,C,1.0,RENT,76800.0,Not Verified,debt_consolidation,10.06,no,yes,22.0,0.0,no,0.709677419355,f,Charged Off,1
208205,16000.0,eq,36,539.96,B,8.0,RENT,110000.0,Not Verified,debt_consolidation,5.35,no,no,7.0,0.0,no,0.583333333333,f,Fully Paid,0
208206,5000.0,less,36,156.46,A,6.0,OWN,65000.0,Verified,credit_card,8.36,yes,yes,11.0,0.0,no,0.478260869565,f,Fully Paid,0
208207,10000.0,less,36,348.18,C,5.0,RENT,48000.0,Not Verified,credit_card,9.15,no,no,9.0,0.0,no,0.9,f,Fully Paid,0
208208,5500.0,eq,36,183.0,B,1.0,RENT,27000.0,Not Verified,car,21.11,no,yes,10.0,0.0,no,0.769230769231,f,Fully Paid,0
208209,13250.0,eq,36,440.85,B,6.0,OWN,47000.0,Source Verified,debt_consolidation,9.5,yes,no,8.0,0.0,no,0.666666666667,f,Fully Paid,0
208210,12000.0,eq,36,404.97,B,5.0,RENT,35000.0,Not Verified,credit_card,22.35,no,no,9.0,0.0,no,0.75,f,Fully Paid,0
208211,14975.0,eq,36,484.33,B,4.0,MORTGAGE,134000.0,Not Verified,debt_consolidation,21.13,yes,no,12.0,0.0,no,0.428571428571,f,Fully Paid,0
208212,17000.0,eq,36,618.78,D,1.0,RENT,85000.0,Not Verified,debt_consolidation,16.47,no,yes,16.0,0.0,no,0.372093023256,f,Fully Paid,0
